unidade;servicos;mes_ano;total
RAPOSA;ALTERAÇÃO CADASTRAL;2025-08;6
RAPOSA;ALTERAÇÃO CADASTRAL;2025-09;10
RAPOSA;ALTERAÇÃO CADASTRAL;2025-10;4
RAPOSA;APRESENTAÇÃO FATURA;2023-01;12
RAPOSA;APRESENTAÇÃO FATURA;2023-02;44
RAPOSA;APRESENTAÇÃO FATURA;2023-03;49
RAPOSA;APRESENTAÇÃO FATURA;2023-04;9
RAPOSA;APRESENTAÇÃO FATURA;2023-05;1
RAPOSA;APRESENTAÇÃO FATURA;2023-06;6
RAPOSA;APRESENTAÇÃO FATURA;2023-07;6
RAPOSA;APRESENTAÇÃO FATURA;2023-08;1
RAPOSA;ATENDIMENTO REALIZADO EM CONTINGÊNCIA.;2023-01;154
RAPOSA;ATENDIMENTO REALIZADO EM CONTINGÊNCIA.;2023-02;43
RAPOSA;ATENDIMENTO REALIZADO EM CONTINGÊNCIA.;2023-03;62
RAPOSA;ATENDIMENTO REALIZADO EM CONTINGÊNCIA.;2023-04;37
RAPOSA;ATENDIMENTO REALIZADO EM CONTINGÊNCIA.;2023-05;27
RAPOSA;ATENDIMENTO REALIZADO EM CONTINGÊNCIA.;2023-06;30
RAPOSA;ATENDIMENTO REALIZADO EM CONTINGÊNCIA.;2023-07;35
RAPOSA;ATENDIMENTO REALIZADO EM CONTINGÊNCIA.;2023-08;19
RAPOSA;ATENDIMENTO REALIZADO NA TRIAGEM;2023-03;1
RAPOSA;ATENDIMENTO REALIZADO NA TRIAGEM;2023-07;1
RAPOSA;ATENDIMENTO REALIZADO NA TRIAGEM;2023-08;15
RAPOSA;ATENDIMENTO REALIZADO NA TRIAGEM;2023-09;5
RAPOSA;ATENDIMENTO REALIZADO NA TRIAGEM;2023-10;8
RAPOSA;ATENDIMENTO REALIZADO NA TRIAGEM;2023-11;5
RAPOSA;ATENDIMENTO REALIZADO NA TRIAGEM;2023-12;3
RAPOSA;ATENDIMENTO REALIZADO NA TRIAGEM;2024-01;3
RAPOSA;ATENDIMENTO REALIZADO NA TRIAGEM;2024-02;3
RAPOSA;ATENDIMENTO REALIZADO NA TRIAGEM;2024-03;9
RAPOSA;ATENDIMENTO REALIZADO NA TRIAGEM;2024-04;5
RAPOSA;ATENDIMENTO REALIZADO NA TRIAGEM;2024-05;15
RAPOSA;ATENDIMENTO REALIZADO NA TRIAGEM;2024-06;4
RAPOSA;ATENDIMENTO REALIZADO NA TRIAGEM;2024-07;17
RAPOSA;ATENDIMENTO REALIZADO NA TRIAGEM;2024-08;1
RAPOSA;ATENDIMENTO REALIZADO NA TRIAGEM;2024-09;22
RAPOSA;ATENDIMENTO REALIZADO NA TRIAGEM;2024-10;8
RAPOSA;ATENDIMENTO REALIZADO NA TRIAGEM;2024-11;18
RAPOSA;ATENDIMENTO REALIZADO NA TRIAGEM;2024-12;7
RAPOSA;ATENDIMENTO REALIZADO NA TRIAGEM;2025-01;6
RAPOSA;ATENDIMENTO REALIZADO NA TRIAGEM;2025-02;4
RAPOSA;ATENDIMENTO REALIZADO NA TRIAGEM;2025-06;3
RAPOSA;ATENDIMENTO REALIZADO NA TRIAGEM;2025-08;1
RAPOSA;CADASTRO BAIXA RENDA;2023-01;10
RAPOSA;CADASTRO BAIXA RENDA;2023-02;26
RAPOSA;CADASTRO BAIXA RENDA;2023-03;23
RAPOSA;CADASTRO BAIXA RENDA;2023-04;19
RAPOSA;CADASTRO BAIXA RENDA;2023-05;31
RAPOSA;CADASTRO BAIXA RENDA;2023-06;71
RAPOSA;CADASTRO BAIXA RENDA;2023-07;13
RAPOSA;CADASTRO BAIXA RENDA;2023-08;24
RAPOSA;CADASTRO BAIXA RENDA;2025-02;5
RAPOSA;CADASTRO BAIXA RENDA;2025-03;11
RAPOSA;CADASTRO BAIXA RENDA;2025-04;22
RAPOSA;CADASTRO BAIXA RENDA;2025-05;17
RAPOSA;CADASTRO BAIXA RENDA;2025-06;20
RAPOSA;CADASTRO BAIXA RENDA;2025-07;25
RAPOSA;CADASTRO BAIXA RENDA;2025-08;11
RAPOSA;CADASTRO BAIXA RENDA;2025-09;13
RAPOSA;CADASTRO BAIXA RENDA;2025-10;22
RAPOSA;CANCELAMENTO ATIVIDADE ACESSORIAS;2023-01;3
RAPOSA;CANCELAMENTO ATIVIDADE ACESSORIAS;2023-02;6
RAPOSA;CANCELAMENTO ATIVIDADE ACESSORIAS;2023-03;2
RAPOSA;CANCELAMENTO ATIVIDADE ACESSORIAS;2023-04;12
RAPOSA;CANCELAMENTO ATIVIDADE ACESSORIAS;2023-05;10
RAPOSA;CANCELAMENTO ATIVIDADE ACESSORIAS;2023-06;1
RAPOSA;CANCELAMENTO ATIVIDADE ACESSORIAS;2023-07;7
RAPOSA;CANCELAMENTO ATIVIDADE ACESSORIAS;2023-08;9
RAPOSA;CANCELAMENTO ATIVIDADE ACESSORIAS;2023-09;1
RAPOSA;CANCELAMENTO ATIVIDADE ACESSORIAS;2023-10;4
RAPOSA;CANCELAMENTO ATIVIDADE ACESSORIAS;2023-11;6
RAPOSA;CANCELAMENTO ATIVIDADE ACESSORIAS;2023-12;6
RAPOSA;CANCELAMENTO ATIVIDADE ACESSORIAS;2024-01;7
RAPOSA;CANCELAMENTO ATIVIDADE ACESSORIAS;2024-02;6
RAPOSA;CANCELAMENTO ATIVIDADE ACESSORIAS;2024-04;5
RAPOSA;CANCELAMENTO ATIVIDADE ACESSORIAS;2024-05;5
RAPOSA;CANCELAMENTO ATIVIDADE ACESSORIAS;2024-06;4
RAPOSA;CANCELAMENTO ATIVIDADE ACESSORIAS;2024-07;4
RAPOSA;CANCELAMENTO ATIVIDADE ACESSORIAS;2024-08;5
RAPOSA;CANCELAMENTO ATIVIDADE ACESSORIAS;2024-09;4
RAPOSA;CANCELAMENTO ATIVIDADE ACESSORIAS;2024-10;2
RAPOSA;CANCELAMENTO ATIVIDADE ACESSORIAS;2024-11;3
RAPOSA;CANCELAMENTO ATIVIDADE ACESSORIAS;2024-12;1
RAPOSA;CANCELAMENTO ATIVIDADE ACESSORIAS;2025-01;2
RAPOSA;CANCELAMENTO ATIVIDADE ACESSORIAS;2025-02;2
RAPOSA;CANCELAMENTO ATIVIDADE ACESSORIAS;2025-03;4
RAPOSA;CANCELAMENTO ATIVIDADE ACESSORIAS;2025-04;5
RAPOSA;CANCELAMENTO ATIVIDADE ACESSORIAS;2025-05;2
RAPOSA;CANCELAMENTO ATIVIDADE ACESSORIAS;2025-06;3
RAPOSA;CANCELAMENTO ATIVIDADE ACESSORIAS;2025-07;4
RAPOSA;CANCELAMENTO ATIVIDADE ACESSORIAS;2025-08;7
RAPOSA;CANCELAMENTO ATIVIDADE ACESSORIAS;2025-09;7
RAPOSA;CANCELAMENTO ATIVIDADE ACESSORIAS;2025-10;4
RAPOSA;CANCELAMENTO DE FINANCIAMENTO DE PADRÃO;2024-05;1
RAPOSA;CANCELAMENTO DE FINANCIAMENTO DE PADRÃO;2024-07;3
RAPOSA;CONSULTA NEGATIVAÇÃO;2025-07;2
RAPOSA;CONTA ALTA;2023-02;1
RAPOSA;CONTA ALTA;2023-06;4
RAPOSA;CORRECAO DE CLASSIFICACAO;2025-05;1
RAPOSA;CORRECAO DE CLASSIFICACAO;2025-06;1
RAPOSA;CORRECAO DE ENDERECO;2025-02;3
RAPOSA;CORRECAO DE ENDERECO;2025-03;4
RAPOSA;CORRECAO DE ENDERECO;2025-04;4
RAPOSA;CORRECAO DE ENDERECO;2025-05;8
RAPOSA;CORRECAO DE ENDERECO;2025-06;10
RAPOSA;CORRECAO DE ENDERECO;2025-08;11
RAPOSA;CORRECAO DE ENDERECO;2025-09;12
RAPOSA;CORRECAO DE ENDERECO;2025-10;12
RAPOSA;CORTE;2023-02;2
RAPOSA;CORTE;2023-06;8
RAPOSA;CSA - AFERIÇÃO DE HD;2023-07;1
RAPOSA;CSA - AFERIÇÃO DE HD;2025-07;1
RAPOSA;CSA - AJUSTE DE FATURA;2024-12;1
RAPOSA;DANOS ELÉTRICOS;2023-03;3
RAPOSA;DANOS ELÉTRICOS;2023-04;2
RAPOSA;DANOS ELÉTRICOS;2023-05;2
RAPOSA;DANOS ELÉTRICOS;2023-06;2
RAPOSA;DANOS ELÉTRICOS;2023-07;4
RAPOSA;DANOS ELÉTRICOS;2023-08;2
RAPOSA;DANOS ELÉTRICOS;2025-02;1
RAPOSA;DANOS ELÉTRICOS;2025-03;1
RAPOSA;DANOS ELÉTRICOS;2025-05;1
RAPOSA;DANOS ELÉTRICOS;2025-07;1
RAPOSA;DANOS NÃO ELÉTRICOS;2025-02;1
RAPOSA;DANOS NÃO ELÉTRICOS;2025-10;1
RAPOSA;DENUNCIA DE FRAUDE;2023-02;1
RAPOSA;DENUNCIA DE FRAUDE;2023-03;2
RAPOSA;DENUNCIA DE FRAUDE;2023-04;1
RAPOSA;DENUNCIA DE FRAUDE;2023-05;2
RAPOSA;DENUNCIA DE FRAUDE;2023-06;1
RAPOSA;DENUNCIA DE FRAUDE;2023-07;3
RAPOSA;DENUNCIA DE FRAUDE;2023-08;1
RAPOSA;DENUNCIA DE FRAUDE;2023-09;6
RAPOSA;DENUNCIA DE FRAUDE;2024-01;2
RAPOSA;DENUNCIA DE FRAUDE;2024-04;2
RAPOSA;DENUNCIA DE FRAUDE;2024-05;1
RAPOSA;DENUNCIA DE FRAUDE;2024-06;1
RAPOSA;DENUNCIA DE FRAUDE;2024-07;3
RAPOSA;DENUNCIA DE FRAUDE;2024-08;1
RAPOSA;DENUNCIA DE FRAUDE;2024-10;2
RAPOSA;DENUNCIA DE FRAUDE;2024-11;2
RAPOSA;DENUNCIA DE FRAUDE;2024-12;1
RAPOSA;DENUNCIA DE FRAUDE;2025-02;2
RAPOSA;DENUNCIA DE FRAUDE;2025-04;1
RAPOSA;DENUNCIA DE FRAUDE;2025-06;5
RAPOSA;DENUNCIA DE FRAUDE;2025-09;3
RAPOSA;DENUNCIA DE FRAUDE;2025-10;1
RAPOSA;DESAGRUPAMENTO DE FATURA;2023-09;1
RAPOSA;DESAGRUPAMENTO DE FATURA;2023-10;1
RAPOSA;DESAGRUPAMENTO DE FATURA;2025-07;1
RAPOSA;DESLIGAMENTO PROGRAMADO;2023-01;4
RAPOSA;DESLIGAMENTO PROGRAMADO;2023-02;9
RAPOSA;DESLIGAMENTO PROGRAMADO;2023-03;3
RAPOSA;DESLIGAMENTO PROGRAMADO;2023-04;6
RAPOSA;DESLIGAMENTO PROGRAMADO;2023-05;12
RAPOSA;DESLIGAMENTO PROGRAMADO;2023-06;12
RAPOSA;DESLIGAMENTO PROGRAMADO;2023-07;13
RAPOSA;DESLIGAMENTO PROGRAMADO;2023-08;13
RAPOSA;DESLIGAMENTO PROGRAMADO;2023-09;69
RAPOSA;DESLIGAMENTO PROGRAMADO;2023-10;29
RAPOSA;DESLIGAMENTO PROGRAMADO;2023-11;16
RAPOSA;DESLIGAMENTO PROGRAMADO;2023-12;7
RAPOSA;DESLIGAMENTO PROGRAMADO;2024-01;7
RAPOSA;DESLIGAMENTO PROGRAMADO;2024-02;12
RAPOSA;DESLIGAMENTO PROGRAMADO;2024-03;8
RAPOSA;DESLIGAMENTO PROGRAMADO;2024-04;9
RAPOSA;DESLIGAMENTO PROGRAMADO;2024-05;15
RAPOSA;DESLIGAMENTO PROGRAMADO;2024-06;2
RAPOSA;DESLIGAMENTO PROGRAMADO;2024-07;8
RAPOSA;DESLIGAMENTO PROGRAMADO;2024-08;9
RAPOSA;DESLIGAMENTO PROGRAMADO;2024-09;16
RAPOSA;DESLIGAMENTO PROGRAMADO;2024-10;17
RAPOSA;DESLIGAMENTO PROGRAMADO;2024-11;12
RAPOSA;DESLIGAMENTO PROGRAMADO;2024-12;9
RAPOSA;DESLIGAMENTO PROGRAMADO;2025-01;16
RAPOSA;DESLIGAMENTO PROGRAMADO;2025-02;4
RAPOSA;DESLIGAMENTO PROGRAMADO;2025-03;13
RAPOSA;DESLIGAMENTO PROGRAMADO;2025-04;8
RAPOSA;DESLIGAMENTO PROGRAMADO;2025-05;13
RAPOSA;DESLIGAMENTO PROGRAMADO;2025-06;13
RAPOSA;DESLIGAMENTO PROGRAMADO;2025-07;12
RAPOSA;DESLIGAMENTO PROGRAMADO;2025-08;9
RAPOSA;DESLIGAMENTO PROGRAMADO;2025-09;18
RAPOSA;DESLIGAMENTO PROGRAMADO;2025-10;5
RAPOSA;DESLOCAMENTO DE RAMAL;2023-05;1
RAPOSA;DESLOCAMENTO DE RAMAL;2023-09;8
RAPOSA;DESLOCAMENTO DE RAMAL;2023-10;2
RAPOSA;DESLOCAMENTO DE RAMAL;2023-11;1
RAPOSA;DESLOCAMENTO DE RAMAL;2023-12;2
RAPOSA;DESLOCAMENTO DE RAMAL;2024-01;1
RAPOSA;DESLOCAMENTO DE RAMAL;2024-02;1
RAPOSA;DESLOCAMENTO DE RAMAL;2024-03;1
RAPOSA;DESLOCAMENTO DE RAMAL;2024-04;3
RAPOSA;DESLOCAMENTO DE RAMAL;2024-07;1
RAPOSA;DESLOCAMENTO DE RAMAL;2024-08;1
RAPOSA;DESLOCAMENTO DE RAMAL;2024-09;1
RAPOSA;DESLOCAMENTO DE RAMAL;2024-10;1
RAPOSA;DESLOCAMENTO DE RAMAL;2025-01;3
RAPOSA;DESLOCAMENTO DE RAMAL;2025-06;2
RAPOSA;DESLOCAMENTO DE RAMAL;2025-08;2
RAPOSA;DESLOCAMENTO DE RAMAL;2025-09;1
RAPOSA;DESLOCAMENTO DE RAMAL;2025-10;1
RAPOSA;DEVOLUÇÃO DE CRÉDITO;2023-05;2
RAPOSA;DEVOLUÇÃO DE CRÉDITO;2023-08;1
RAPOSA;DOC JUDICIAIS E PROCON;2023-02;1
RAPOSA;ENCERRAMENTO CONTRATUAL;2024-09;1
RAPOSA;FALTA DE ENERGIA;2023-01;1
RAPOSA;FALTA DE ENERGIA;2023-02;2
RAPOSA;FALTA DE ENERGIA;2023-03;2
RAPOSA;FALTA DE ENERGIA;2023-04;5
RAPOSA;FALTA DE ENERGIA;2023-05;2
RAPOSA;FALTA DE ENERGIA;2023-06;4
RAPOSA;FALTA DE ENERGIA;2023-07;1
RAPOSA;FALTA DE ENERGIA;2023-08;2
RAPOSA;FATURA POR E-MAIL;2023-01;3
RAPOSA;FATURA POR E-MAIL;2023-02;5
RAPOSA;FATURA POR E-MAIL;2023-03;1
RAPOSA;FATURA POR E-MAIL;2023-04;2
RAPOSA;FATURA POR E-MAIL;2023-05;4
RAPOSA;FATURA POR E-MAIL;2023-06;2
RAPOSA;FATURA POR E-MAIL;2023-07;1
RAPOSA;FATURA POR E-MAIL;2023-08;1
RAPOSA;FISCALIZAÇÃO DE SERVIÇOS;2024-01;1
RAPOSA;FORNECIMENTO DOCUMENTO AO CLIENTE;2025-01;2
RAPOSA;FORNECIMENTO DOCUMENTO AO CLIENTE;2025-02;1
RAPOSA;FORNECIMENTO DOCUMENTO AO CLIENTE;2025-06;1
RAPOSA;INFORMAÇÃO SOBRE LEITURA;2023-01;1
RAPOSA;INFORMAÇÃO SOBRE LEITURA;2023-03;1
RAPOSA;INFORMAÇÕES SOBRE DÉBITOS;2023-01;8
RAPOSA;INFORMAÇÕES SOBRE DÉBITOS;2023-02;9
RAPOSA;INFORMAÇÕES SOBRE DÉBITOS;2023-03;10
RAPOSA;INFORMAÇÕES SOBRE DÉBITOS;2023-04;4
RAPOSA;INFORMAÇÕES SOBRE DÉBITOS;2023-05;23
RAPOSA;INFORMAÇÕES SOBRE DÉBITOS;2023-06;2
RAPOSA;INFORMAÇÕES SOBRE DÉBITOS;2023-07;3
RAPOSA;INFORMAÇÕES SOBRE DÉBITOS;2023-08;16
RAPOSA;INFORMAÇÕES SOBRE PRAZOS;2025-02;4
RAPOSA;INFORMAÇÕES SOBRE PRAZOS;2025-03;2
RAPOSA;INFORMAÇÕES SOBRE PRAZOS;2025-04;1
RAPOSA;INFORMAÇÕES SOBRE PRAZOS;2025-05;4
RAPOSA;INFORMAÇÕES SOBRE PRAZOS;2025-06;2
RAPOSA;INFORMAÇÕES SOBRE PRAZOS;2025-07;2
RAPOSA;INFORMAÇÕES SOBRE PRAZOS;2025-08;1
RAPOSA;INFORMAÇÕES SOBRE PRAZOS;2025-09;2
RAPOSA;INFORMAÇÕES SOBRE PRAZOS;2025-10;1
RAPOSA;LIGAÇÃO NOVA;2023-01;17
RAPOSA;LIGAÇÃO NOVA;2023-02;20
RAPOSA;LIGAÇÃO NOVA;2023-03;24
RAPOSA;LIGAÇÃO NOVA;2023-04;32
RAPOSA;LIGAÇÃO NOVA;2023-05;30
RAPOSA;LIGAÇÃO NOVA;2023-06;16
RAPOSA;LIGAÇÃO NOVA;2023-07;20
RAPOSA;LIGAÇÃO NOVA;2023-08;49
RAPOSA;LIGAÇÃO NOVA;2023-09;18
RAPOSA;LIGAÇÃO NOVA;2023-10;42
RAPOSA;LIGAÇÃO NOVA;2023-11;28
RAPOSA;LIGAÇÃO NOVA;2023-12;26
RAPOSA;LIGAÇÃO NOVA;2024-01;47
RAPOSA;LIGAÇÃO NOVA;2024-02;25
RAPOSA;LIGAÇÃO NOVA;2024-03;28
RAPOSA;LIGAÇÃO NOVA;2024-04;48
RAPOSA;LIGAÇÃO NOVA;2024-05;37
RAPOSA;LIGAÇÃO NOVA;2024-06;51
RAPOSA;LIGAÇÃO NOVA;2024-07;52
RAPOSA;LIGAÇÃO NOVA;2024-08;57
RAPOSA;LIGAÇÃO NOVA;2024-09;39
RAPOSA;LIGAÇÃO NOVA;2024-10;88
RAPOSA;LIGAÇÃO NOVA;2024-11;68
RAPOSA;LIGAÇÃO NOVA;2024-12;62
RAPOSA;LIGAÇÃO NOVA;2025-01;69
RAPOSA;LIGAÇÃO NOVA;2025-02;50
RAPOSA;LIGAÇÃO NOVA;2025-03;50
RAPOSA;LIGAÇÃO NOVA;2025-04;41
RAPOSA;LIGAÇÃO NOVA;2025-05;54
RAPOSA;LIGAÇÃO NOVA;2025-06;36
RAPOSA;LIGAÇÃO NOVA;2025-07;30
RAPOSA;LIGAÇÃO NOVA;2025-08;51
RAPOSA;LIGAÇÃO NOVA;2025-09;57
RAPOSA;LIGAÇÃO NOVA;2025-10;30
RAPOSA;LIGAÇÃO PROVISÓRIA;2023-06;1
RAPOSA;LIGAÇÃO PROVISÓRIA;2023-08;1
RAPOSA;LIGAÇÃO PROVISÓRIA;2023-10;2
RAPOSA;LIGAÇÃO PROVISÓRIA;2024-01;1
RAPOSA;LIGAÇÃO PROVISÓRIA;2024-02;1
RAPOSA;LIGAÇÃO PROVISÓRIA;2024-03;1
RAPOSA;LIGAÇÃO PROVISÓRIA;2024-06;1
RAPOSA;LIGAÇÃO PROVISÓRIA;2024-07;2
RAPOSA;LIGAÇÃO PROVISÓRIA;2024-08;1
RAPOSA;MUDANÇA DE MEDIDOR DE LOCAL;2023-01;1
RAPOSA;MUDANÇA DE MEDIDOR DE LOCAL;2023-02;2
RAPOSA;MUDANÇA DE MEDIDOR DE LOCAL;2023-04;1
RAPOSA;MUDANÇA DE MEDIDOR DE LOCAL;2023-05;5
RAPOSA;MUDANÇA DE MEDIDOR DE LOCAL;2023-06;1
RAPOSA;MUDANÇA DE MEDIDOR DE LOCAL;2023-07;4
RAPOSA;MUDANÇA DE MEDIDOR DE LOCAL;2023-08;7
RAPOSA;MUDANÇA DE MEDIDOR DE LOCAL;2023-09;1
RAPOSA;MUDANÇA DE MEDIDOR DE LOCAL;2023-10;3
RAPOSA;MUDANÇA DE MEDIDOR DE LOCAL;2023-11;5
RAPOSA;MUDANÇA DE MEDIDOR DE LOCAL;2023-12;2
RAPOSA;MUDANÇA DE MEDIDOR DE LOCAL;2024-01;8
RAPOSA;MUDANÇA DE MEDIDOR DE LOCAL;2024-02;5
RAPOSA;MUDANÇA DE MEDIDOR DE LOCAL;2024-03;6
RAPOSA;MUDANÇA DE MEDIDOR DE LOCAL;2024-04;4
RAPOSA;MUDANÇA DE MEDIDOR DE LOCAL;2024-05;4
RAPOSA;MUDANÇA DE MEDIDOR DE LOCAL;2024-06;7
RAPOSA;MUDANÇA DE MEDIDOR DE LOCAL;2024-07;4
RAPOSA;MUDANÇA DE MEDIDOR DE LOCAL;2024-08;5
RAPOSA;MUDANÇA DE MEDIDOR DE LOCAL;2024-09;6
RAPOSA;MUDANÇA DE MEDIDOR DE LOCAL;2024-10;4
RAPOSA;MUDANÇA DE MEDIDOR DE LOCAL;2024-11;5
RAPOSA;MUDANÇA DE MEDIDOR DE LOCAL;2024-12;6
RAPOSA;MUDANÇA DE MEDIDOR DE LOCAL;2025-01;8
RAPOSA;MUDANÇA DE MEDIDOR DE LOCAL;2025-02;2
RAPOSA;MUDANÇA DE MEDIDOR DE LOCAL;2025-03;5
RAPOSA;MUDANÇA DE MEDIDOR DE LOCAL;2025-04;5
RAPOSA;MUDANÇA DE MEDIDOR DE LOCAL;2025-05;10
RAPOSA;MUDANÇA DE MEDIDOR DE LOCAL;2025-06;9
RAPOSA;MUDANÇA DE MEDIDOR DE LOCAL;2025-07;1
RAPOSA;MUDANÇA DE MEDIDOR DE LOCAL;2025-08;4
RAPOSA;MUDANÇA DE MEDIDOR DE LOCAL;2025-09;9
RAPOSA;MUDANÇA DE MEDIDOR DE LOCAL;2025-10;1
RAPOSA;MUDANÇA DE VENCIMENTO;2023-03;1
RAPOSA;OUTRAS INF. AO CLIENTE;2023-06;2
RAPOSA;OUTRAS INF. AO CLIENTE;2023-07;5
RAPOSA;OUTRAS INF. AO CLIENTE;2023-08;3
RAPOSA;OUTRAS INF. AO CLIENTE;2023-09;7
RAPOSA;OUTRAS INF. AO CLIENTE;2023-10;76
RAPOSA;OUTRAS INF. AO CLIENTE;2023-11;46
RAPOSA;OUTRAS INF. AO CLIENTE;2023-12;55
RAPOSA;OUTRAS INF. AO CLIENTE;2024-01;65
RAPOSA;OUTRAS INF. AO CLIENTE;2024-02;75
RAPOSA;OUTRAS INF. AO CLIENTE;2024-03;83
RAPOSA;OUTRAS INF. AO CLIENTE;2024-04;90
RAPOSA;OUTRAS INF. AO CLIENTE;2024-05;102
RAPOSA;OUTRAS INF. AO CLIENTE;2024-06;86
RAPOSA;OUTRAS INF. AO CLIENTE;2024-07;82
RAPOSA;OUTRAS INF. AO CLIENTE;2024-08;133
RAPOSA;OUTRAS INF. AO CLIENTE;2024-09;89
RAPOSA;OUTRAS INF. AO CLIENTE;2024-10;43
RAPOSA;OUTRAS INF. AO CLIENTE;2024-11;46
RAPOSA;OUTRAS INF. AO CLIENTE;2024-12;54
RAPOSA;OUTRAS INF. AO CLIENTE;2025-01;42
RAPOSA;OUTRAS INF. AO CLIENTE;2025-02;48
RAPOSA;OUTRAS INF. AO CLIENTE;2025-03;48
RAPOSA;OUTRAS INF. AO CLIENTE;2025-04;25
RAPOSA;OUTRAS INF. AO CLIENTE;2025-05;45
RAPOSA;OUTRAS INF. AO CLIENTE;2025-06;82
RAPOSA;OUTRAS INF. AO CLIENTE;2025-07;28
RAPOSA;OUTRAS INF. AO CLIENTE;2025-08;63
RAPOSA;OUTRAS INF. AO CLIENTE;2025-09;57
RAPOSA;OUTRAS INF. AO CLIENTE;2025-10;37
RAPOSA;OUTRAS INFORMAÇÕES AO CLIENTE;2023-02;14
RAPOSA;OUTRAS INFORMAÇÕES AO CLIENTE;2023-03;12
RAPOSA;OUTRAS INFORMAÇÕES AO CLIENTE;2023-04;4
RAPOSA;OUTRAS INFORMAÇÕES AO CLIENTE;2023-05;11
RAPOSA;OUTRAS INFORMAÇÕES AO CLIENTE;2023-06;5
RAPOSA;OUTRAS INFORMAÇÕES AO CLIENTE;2023-07;7
RAPOSA;OUTRAS INFORMAÇÕES AO CLIENTE;2023-08;4
RAPOSA;PAGAMENTO DE FATURA EM POS;2023-01;104
RAPOSA;PAGAMENTO DE FATURA EM POS;2023-02;71
RAPOSA;PAGAMENTO DE FATURA EM POS;2023-03;119
RAPOSA;PAGAMENTO DE FATURA EM POS;2023-04;112
RAPOSA;PAGAMENTO DE FATURA EM POS;2023-05;121
RAPOSA;PAGAMENTO DE FATURA EM POS;2023-06;274
RAPOSA;PAGAMENTO DE FATURA EM POS;2023-07;93
RAPOSA;PAGAMENTO DE FATURA EM POS;2023-08;25
RAPOSA;PAGAMENTO DE FATURA EM POS;2023-09;45
RAPOSA;PAGAMENTO DE FATURA EM POS;2023-10;62
RAPOSA;PAGAMENTO DE FATURA EM POS;2023-11;68
RAPOSA;PAGAMENTO DE FATURA EM POS;2023-12;78
RAPOSA;PAGAMENTO DE FATURA EM POS;2024-01;106
RAPOSA;PAGAMENTO DE FATURA EM POS;2024-02;73
RAPOSA;PAGAMENTO DE FATURA EM POS;2024-03;88
RAPOSA;PAGAMENTO DE FATURA EM POS;2024-04;117
RAPOSA;PAGAMENTO DE FATURA EM POS;2024-05;135
RAPOSA;PAGAMENTO DE FATURA EM POS;2024-06;103
RAPOSA;PAGAMENTO DE FATURA EM POS;2024-07;136
RAPOSA;PAGAMENTO DE FATURA EM POS;2024-08;106
RAPOSA;PAGAMENTO DE FATURA EM POS;2024-09;103
RAPOSA;PAGAMENTO DE FATURA EM POS;2024-10;179
RAPOSA;PAGAMENTO DE FATURA EM POS;2024-11;136
RAPOSA;PAGAMENTO DE FATURA EM POS;2024-12;158
RAPOSA;PAGAMENTO DE FATURA EM POS;2025-01;136
RAPOSA;PAGAMENTO DE FATURA EM POS;2025-02;183
RAPOSA;PAGAMENTO DE FATURA EM POS;2025-03;178
RAPOSA;PAGAMENTO DE FATURA EM POS;2025-04;130
RAPOSA;PAGAMENTO DE FATURA EM POS;2025-05;169
RAPOSA;PAGAMENTO DE FATURA EM POS;2025-06;167
RAPOSA;PAGAMENTO DE FATURA EM POS;2025-07;277
RAPOSA;PAGAMENTO DE FATURA EM POS;2025-08;134
RAPOSA;PAGAMENTO DE FATURA EM POS;2025-09;160
RAPOSA;PAGAMENTO DE FATURA EM POS;2025-10;92
RAPOSA;PARCELAMENTO DE DÉBITO;2023-01;6
RAPOSA;PARCELAMENTO DE DÉBITO;2023-02;6
RAPOSA;PARCELAMENTO DE DÉBITO;2023-03;7
RAPOSA;PARCELAMENTO DE DÉBITO;2023-04;8
RAPOSA;PARCELAMENTO DE DÉBITO;2023-05;13
RAPOSA;PARCELAMENTO DE DÉBITO;2023-06;7
RAPOSA;PARCELAMENTO DE DÉBITO;2023-07;8
RAPOSA;PARCELAMENTO DE DÉBITO;2023-08;11
RAPOSA;PARCELAMENTO DE DÉBITO;2023-09;3
RAPOSA;PARCELAMENTO DE DÉBITO;2023-10;8
RAPOSA;PARCELAMENTO DE DÉBITO;2023-11;13
RAPOSA;PARCELAMENTO DE DÉBITO;2023-12;12
RAPOSA;PARCELAMENTO DE DÉBITO;2024-01;7
RAPOSA;PARCELAMENTO DE DÉBITO;2024-02;13
RAPOSA;PARCELAMENTO DE DÉBITO;2024-03;10
RAPOSA;PARCELAMENTO DE DÉBITO;2024-04;12
RAPOSA;PARCELAMENTO DE DÉBITO;2024-05;13
RAPOSA;PARCELAMENTO DE DÉBITO;2024-06;10
RAPOSA;PARCELAMENTO DE DÉBITO;2024-07;6
RAPOSA;PARCELAMENTO DE DÉBITO;2024-08;7
RAPOSA;PARCELAMENTO DE DÉBITO;2024-09;3
RAPOSA;PARCELAMENTO DE DÉBITO;2024-10;7
RAPOSA;PARCELAMENTO DE DÉBITO;2024-11;6
RAPOSA;PARCELAMENTO DE DÉBITO;2024-12;12
RAPOSA;PARCELAMENTO DE DÉBITO;2025-01;5
RAPOSA;PARCELAMENTO DE DÉBITO;2025-02;5
RAPOSA;PARCELAMENTO DE DÉBITO;2025-03;7
RAPOSA;PARCELAMENTO DE DÉBITO;2025-04;6
